Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

164,138,DEU,GM,chessdjw,Dennis Wagner,2783,D363B,W503W,L161W,L188B,W434W,W218B,W176B,L87W,W135B,L47W,L91B,5.5,20.75
166,304,IRQ,FM,zozik,Zozek Salah Mohammed Mohammed,2374,W125W,D412W,L356B,L369B,W421W,W420W,L43B,W383B,L89W,L159W,W222B,5.5,20.25
166,342,HUN,FM,GMForgacs,Attila Jr. Forgacs,2529,L146W,L378W,L284B,L286W,W260B,W447W,D269W,W235B,L152B,W272W,W215B,5.5,20.25
166,143,PER,IM,GianmarcoVaR,Gianmarco Leiva,2718,W257W,D451B,W431W,L343B,W302W,L96B,W152B,L47W,L176B,W157W,L103W,5.5,20.25
169,212,ESP,FM,MKlose11,Alberto Martin Fuentes,2661,W259B,L45B,W460W,L395W,L147B,W245W,W283B,L109W,L129B,D154B,W224W,5.5,19.75
170,76,UZB,IM,Tash_Boy,Ortik Nigmatov,2682,W514B,W401W,L17B,W406W,L75W,W191B,L57W,W211B,D98W,L60W,U--,5.5,19.25
170,467,POL,NM,qqwow,Paweł Kukuła,2449,U--,U--,U--,W327B,L180W,L247W,W290B,W254W,D222W,W220B,W217W,5.5,19.25
172,228,BRA,NM,catzapto,Glaucio Cella,2503,U--,W239W,L355W,W492B,W411B,L97W,W403B,L128W,W180B,L76B,D155W,5.5,18.75
173,210,MHL,IM,CaptainCasanova,Sebastian Mihajlov,2772,L131B,W508W,W484B,L352B,W292W,D79B,W382W,W41B,L343W,L93B,L94B,5.5,18.5
174,365,FRA,FM,Chernov_Mikhail,,2418,L382W,L73W,L217B,W311W,W297B,D157W,L142B,W300B,L107W,W269B,W231W,5.5,18.25
175,372,USA,FM,AsaHoffmann,Asa Hoffmann,2386,L68B,L370W,W316B,L103W,L113B,W499B,D388W,W420W,W156B,W216W,L86B,5.5,17.25
176,302,BIH,FM,TheKnightOfBosnia,Samuel Zenelaj,2567,L45W,W493B,D454W,L139W,W274B,W417B,L165W,W387B,W168W,L84W,L98B,5.5,16.75
177,270,UKR,GM,Gmedmundo,Eduard Andreev,2597,L44W,L253B,W285B,W180W,L69B,W262W,W144B,L30W,D122W,D108B,L143B,5,24
177,314,INT,FM,rockero68,,2448,W52W,L41W,L62B,L121W,W277W,L217B,W222W,L179B,W255B,W191W,L117B,5,24
179,180,RUS,FM,Ginzburg_Yakov,Яков Гинзбург,2503,W253B,L341B,W225W,L5W,L233B,W154W,L192B,W178W,L193B,L134W,W245B,5,23
180,413,LTU,FM,Darius321,Darius Viškelis,2351,W102B,L400W,L308W,L177B,W171B,W442W,L187B,W233B,L172W,W373W,L138B,5,22.5
180,235,POL,IM,AleksanderHnydiuk,Aleksander Hnydiuk,2503,W291W,L20B,W259W,W307W,W40B,L33B,L77W,W146B,L65B,L121W,L135B,5,22.5
182,330,ESP,FM,levallem,Luis E. Valle,2316,L20W,L85B,W332B,W52W,L81W,W113B,W190W,W243B,L127B,L123W,L119B,5,22
182,184,FIN,IM,Karttunen,Mika Karttunen,2686,W288B,L28W,W208B,L6W,W135B,L253W,L91B,W283W,L192B,W197W,L140W,5,22
182,175,RUS,FM,Artem_0degov,Аrtеm Odеgоv,2603,W234W,L425W,L135B,W408B,W104W,L250B,L111B,L208W,W248B,L155B,W263W,5,22
182,1,NOR,FM,Lion-Al-Messi,Ward Al-Tarboush,2576,U--,W447W,W439W,W127W,W74B,W357W,L3B,L20W,L30B,U--,U--,5,22
186,397,DEU,CM,avenakhenjoyer,Moritz Gressmann,2401,L350B,L200W,D133B,L92B,U--,W303W,W236W,D410B,W214B,W195W,L142B,5,21.5
187,246,INT,CM,isaak2009,Isaak Parpiev,2601,L451W,W237B,L29W,W230B,W310W,L77B,W180W,L65W,W372B,L128B,L130W,5,20
188,264,RUS,FM,KonstantinB_1983,Константин Базаров,2563,L7W,D456B,W235B,W165W,L349B,L128W,L363B,W421W,L150B,W252W,D199B,5,19.75
189,156,TJK,FM,JaloliddinIlkhomi,Jaloliddin Ilkhomi,2557,W483B,L6W,D384B,D195W,L373B,W204B,L124W,W205B,L346W,L196B,W239W,5,19.25
189,200,ROU,CM,VladyC,Vladimir-Alexandru Cnejev,2523,W310B,L403W,W328B,L15B,W130W,L40W,L182B,W241W,D91B,D135W,L136B,5,19.25
191,199,RUS,FM,MaevskiyNikolay,Nikolay Maevskiy,2657,W290W,L368B,W245W,L31B,W208W,L170W,L104B,W287B,L140W,L178B,W248W,5,19
191,291,RUS,FM,witcher8,,2491,L113B,W310W,L60B,W284W,L78B,W256W,W179W,L32B,W183W,L112B,L146W,5,19
191,295,ROU,FM,CalinGheorghiu,Gheorghiu Calin,2485,L395B,W286W,W486B,L397W,L393W,W285B,W67W,L60B,W179W,L78B,L144B,5,19
191,205,AND,CM,Bastiandash,,2471,L389W,L455B,W271B,L430W,W251B,W223W,W292B,L72W,W239B,L139B,L116W,5,19
195,282,ARG,FM,lamomiajunior,fiorito joaquin,2716,L4W,W327B,D101W,D189B,L80W,W252B,L72B,W257W,L76W,L186B,W242B,5,18.75
196,277,POL,CM,Actuary44,Michał Kopczyński,2466,L376B,L220W,W234B,L310B,W449W,W265B,L148W,L231B,W285W,W189W,L141B,5,18.5
196,337,AND,FM,DanilNajdin,Данил Найдин,2538,L412B,W446W,L164B,W113W,W387W,L243B,L112W,L76B,W288W,L183B,W253W,5,18.5
198,166,CHL,FM,doons21,Robert Díaz Villagrán,2703,D222B,W491W,L38W,W218B,L105B,W384W,D109B,L111W,W373B,L346W,L124B,5,18.25
198,363,INT,FM,emeli_chess,,2374,D356W,L128B,L318W,L226B,D247B,W290W,W291B,L207W,W410W,D231B,D188W,5,18.25
200,258,UKR,FM,viktorgen2021,,2507,L42W,W186B,L24W,L239B,L252W,W267B,W443W,W282B,W240W,L67B,L108W,5,18
200,222,GTM,FM,ketster,,2521,D255B,W461W,L88W,D43B,L372B,D219W,W419B,W386W,L96B,D213W,L129B,5,18
200,326,ARG,NM,infinitegiantkiller,,2524,L58W,W434B,W479W,L64W,W433B,W78W,L48B,W148B,L80W,L132B,L137B,5,18
200,450,USA,NM,Flaccidmoves,Dan Herman,2434,U--,U--,U--,U--,W303W,W264B,W271W,W262B,L67W,W251W,L122B,5,18
204,316,UKR,NM,LEGENYA1998,Artem Legenya,2343,L47W,L244B,W254W,W304B,L99B,L189W,U--,U--,W290B,W264W,W260B,5,17.5
205,328,INT,CM,Mr_Lion22,Alikhon Avazkhonov,2453,L87W,L29B,W327W,W125B,L399B,L43W,W285B,L189W,W411W,L141B,W247B,5,17
205,430,IRN,IM,MetiForce,,2888,U--,U--,U--,U--,U--,U--,W294B,W301W,W289W,W265B,W235B,5,17
207,276,JPN,CM,gm3t,Tran Thanh Tu,2495,L341W,W288B,L30B,W491W,L48W,W271B,L240W,W199B,L113W,W241B,L131B,5,16.5
208,321,USA,NM,newyorkmouse,Avi Kaplan,2490,L22B,W472W,L183W,W296B,L191B,L72W,W288B,W184B,L126W,L211B,W261W,5,16
209,305,RUS,FM,Donskov_AN,,2404,L51B,L246W,L474B,L447W,L311B,W315W,W286B,W281B,L125W,W288B,W266W,5,15
209,247,IND,CM,chessdragon7161,,2570,L5B,L492W,L239B,W289B,W491W,L129B,W252W,W292W,L66B,W263W,L125W,5,15
209,211,ROU,IM,korbul,Florescu Codrut Constantin,2643,W311W,L70W,W492B,L37W,W245B,W396W,L20B,L170W,L116B,W208W,L134B,5,15
212,279,RUS,CM,Shuvalov,Evgenij Shuvalov,2466,L423B,W474W,L48B,L94W,L285W,W494B,L262W,W247B,W237W,L146B,W257W,5,14.5
213,341,INT,NM,Doomfist26,,2556,L307B,L97B,W493W,W439B,L90W,D159W,W420B,L99B,W269W,D201B,L133W,5,14.25
214,301,UKR,NM,Mikhal867,Володимир Михальський,2392,L118B,W299W,W477B,L68W,W432B,L46B,L371W,L113B,L186W,W256B,W251W,5,13.5
215,280,UKR,IM,ural58,Alexander Reprintsev,2452,L15W,W254B,W76B,W30W,L249B,W32W,L68B,L127W,D228B,L94W,L167W,4.5,29.25
216,250,USA,GM,Zq1,Dmitry Gurevich,2415,W29W,D122W,D397B,L58W,D220B,W161W,L89B,L219B,W223W,L175B,L153W,4.5,24.75
217,464,VEN,FM,yjjga,Yeison Joel Gutierrez Anaya,2329,L475B,L116B,W174W,W225B,L143W,W178W,D379B,W157B,L95W,L107B,L171B,4.5,22.25
218,284,ESP,CM,AjedrezInteligente,,2466,W24W,D88B,L100W,L198W,W460B,L165W,L150B,W234W,L161W,L222B,W241W,4.5,21.25
219,356,IND,WIM,Srisshhhtea,Srishti Pandey,2417,L84W,L433B,W266W,L27B,W244W,D201B,W156B,W216W,L102B,L158W,L152W,4.5,20.5
220,421,GEO,WFM,LileKoridze,Lile Koridze,2341,L57B,W196B,L137W,W227B,D216W,L158B,L351W,L221B,W300W,L171W,W272B,4.5,17.75
220,329,AZE,IM,Logman74,,2528,W144B,L307W,D420W,L362B,L120B,W421W,L159B,W220W,W388B,L160W,L164B,4.5,17.75
222,402,RUS,WIM,Matols,Olga Matveeva,2442,D198W,L98B,L410W,L153B,D461B,W296W,L178B,W266W,D171B,W218W,L166W,4.5,17.5
223,355,SRB,CM,Aleksandar-Topalov,Aleksandar Topalov,2374,L347B,L479B,W294W,L102W,W296B,L194B,W246W,D107B,L216B,W259W,L156B,4.5,17.25
224,13,RUS,WCM,Lady_Nika,Veronika Shubenkova,2515,U--,D507W,L255W,W235B,W133W,L126W,W418B,L160W,L158B,W389W,L169B,4.5,16.75
225,318,KNA,WFM,Chaos_Magic,Alexandra Zherebtsova,2342,L360W,W304B,L179B,L217W,D281B,W226W,L164B,L275W,W244B,L235W,W246W,4.5,16.5
226,430,DEU,FM,dadice10,Thomas Thiel,2238,L324W,D233W,L134B,W199W,L416B,L225B,L300W,W461B,L153B,W278W,W276B,4.5,15.75
226,273,COL,FM,SanQui14,Santiago Quiñones García,2308,L425B,L277W,W390B,L220W,L150B,W254W,L228W,W447B,W262W,L144W,D237B,4.5,15.75
226,401,RUS,WFM,tylityli,,2362,L477B,L156W,L478B,W305B,W279W,L346W,W227B,W293W,D215W,L103B,L157B,4.5,15.75
229,377,GEO,GM,QashashviliAlexandre,Alexandre Qashashvili,2285,L428B,L162B,L125W,W315B,L52B,W286W,L138W,D259B,W236W,L156W,W277B,4.5,15
229,369,POL,WFM,Quattroporte300,,2332,L464W,L132B,W305W,L187W,W300B,D142B,L157W,L156W,W274B,L164W,W275W,4.5,15
231,251,FIN,NM,noblerone,Mauri Lehtosaari,2508,L16B,D415W,W421B,L89W,D409W,L292B,W445B,W196W,L121B,D199W,L174B,4.5,14.75
231,213,POL,FM,djano,Dawid Janaszak,2538,L121W,D276B,W459W,W453B,W100B,L50W,W383W,L43B,L70B,L91W,L154B,4.5,14.75
233,286,SRB,CM,Krlence,,2482,L21W,D226B,D323W,W481B,W179W,L149B,L78B,L180W,D252B,W390W,L161B,4.5,14.25
233,411,NLD,NM,HanSchut,Han Schut,2303,L184B,L435B,L196W,L446W,W319B,W297W,D163W,L218B,L272W,W274W,W269B,4.5,14.25
235,427,USA,NM,HappyPawny,,2272,D417B,L86B,L188W,L224W,W507B,L153W,W276B,L167W,W278B,W225B,L206W,4.5,13.25
236,461,INT,WFM,Karina_Ivanova,Karina Ivanova,2208,U--,U--,U--,U--,D280W,W507W,L186B,W276W,L229B,W421W,W271W,4.5,11.75
237,386,EST,FM,toniv1,,2306,L67W,L187W,L141B,W326B,L114W,L269B,W496W,W311B,L212B,W255W,D227W,4.5,10.25
238,218,NLD,IM,SCIM,Koen Leenhouts,2524,W246B,D54B,D22W,L24B,W154W,W240B,L58W,L131B,L104W,U--,U--,4,21
239,394,RUS,FM,Muifel,Иван Бабиков,2414,L393W,L172B,W210W,W200W,L404B,D103W,W410W,D133B,L194W,L138B,L189B,4,19.25
240,103,UZB,FM,Zohid6,Mukhammadzokhid Suyarov,2718,W287B,W476W,W3B,L13W,L5B,L238W,W207B,L132W,L200B,U--,U--,4,18.5
241,335,MEX,IM,dosto07,Julian Estrada,2456,L110B,W125B,L388W,L434B,W259W,L141W,W247B,L190B,W293W,L207W,L218B,4,17
242,370,USA,NM,The_filthy,,2210,W89B,L61B,D273W,L123B,L410B,W272W,L103B,D255W,L138W,W284B,L195W,4,16.75
243,152,RUS,FM,pavelmartynov,Pavel Martynov,2686,L460B,W489W,W104B,W250B,L368W,W197W,L118B,L182W,U--,U--,U--,4,16.5
244,466,COL,FM,carloseduar100,Carlos Eduardo Cardozo Munar,2241,L482B,W204W,L381W,L130B,L219B,W278W,L409W,W258B,L225W,D271B,D279W,4,16
244,359,CAN,NM,InitiatingASC,Michael Buscar,2325,L397B,W405W,L191B,W141W,L211W,L169B,W281W,L162B,L144B,W254W,L179W,4,16
246,457,ITA,NM,NM_Antelacus,Alberto Fabris,2223,L238W,W209B,L162W,L116B,W263B,L418W,L223B,W271B,W287W,L136W,L225B,4,15.5
247,426,BRA,NM,cristiano78,Cristiano G Souza,2222,L325W,L373B,D329B,L248B,D199W,W171B,L241W,L212W,W295B,W287B,L205W,4,14.25
247,352,POL,CM,RCone,Rafal,2462,L65W,L62B,D299B,W247W,D138W,L114B,L261W,W284B,L184W,W281W,L191B,4,14.25
249,83,ISR,GM,AvitalBor,Avital Boruchovsky,2726,W163W,W427B,L82W,W308B,W215W,L7B,L81W,U--,U--,U--,U--,4,14
249,428,JPN,WFM,starplatinum2030,,2408,W433W,L84B,W488B,L243W,W137B,W184W,L85B,L139W,U--,U--,U--,4,14
251,404,USA,NM,esrosenberg,Evan S. Rosenberg,2397,W510W,L65B,L401B,L157W,L194W,W461B,W134B,W136W,L162W,L203B,L214B,4,13.5
252,405,UKR,WIM,Tramontanaaa,,2350,L454B,W509W,L95W,L142B,W200B,L195W,L210B,W260W,D233W,L188B,D259B,4,13.25
253,416,ESP,FM,pirulillo,Antonio Lopez,2343,L179W,W177W,W482B,L62W,W309B,W183B,L64W,L90B,L147B,L124W,L197B,4,13
253,423,BRA,NM,WinOrTilt,,2207,L357B,L215W,L204B,L114B,W266W,L227B,W296W,L171B,W291W,L245B,W292W,4,13
253,461,RUS,WFM,Zainullina_Nataliya,Наталья Зайнуллина,2172,D201W,L452W,W224B,W485B,L70W,L365B,L385W,D242B,L178W,L237B,W285W,4,13
256,432,FRA,IM,Barbix1,Pierre Barbot,2343,L90W,W519W,W117B,L98B,L370W,L192B,L287W,W279B,L134B,L214W,W293B,4,12.5
257,379,CAN,CM,ChessFanNM,Roman J,2321,L168B,D458W,L138B,W461W,W385B,D119B,L137W,L195B,L136B,W411W,L212B,4,11.75
258,445,USA,NM,PushingpawnsNYC,Shawn Martinez,2314,U--,U--,U--,U--,L269B,W294W,W301B,L244W,L284W,W296B,W290W,4,11.5
259,450,COL,CM,IngOscarArdila,Oscar Ardila,2351,L169W,W386W,L181B,L104W,L241B,W495B,L263W,D229W,W421B,L223B,D252W,4,11.25
260,465,VEN,WFM,amelia91,Amelia Hernandez,2113,U--,U--,U--,U--,L167W,W500B,W267W,L252B,W449B,W262W,L204W,4,11
261,447,COL,FM,camilocorredor,camilo corredor,2426,W478B,L151W,L34B,W441W,L381B,L91W,W248B,L388B,L155W,W292B,L208B,4,10
261,408,LTU,WIM,salomez,Salomeja Zaksaite,2278,W479W,L347W,W475B,L358B,L73W,L177B,W212B,L203W,L227B,L260B,W281W,4,10
261,345,BLR,WFM,NovikovaGalina,Только Вперед,2394,L63B,L76W,W315B,L393B,L246W,W498W,W259B,W407W,L133W,L210B,L184B,4,10
261,443,NLD,FM,Erik1971,Erik van den Dikkenberg,2305,U--,U--,U--,U--,W294W,L203W,W326B,L117W,W296W,L204B,W291W,4,10
265,4,AZE,CM,milovichalex,,2343,U--,L414W,W386B,W322W,L49B,L196W,L154B,L125W,W311B,L206W,W294B,4,9.5
266,460,NLD,CM,shirovin,Marcel Winkels,2052,L401B,L155W,L219B,L495W,L254B,W523W,W327B,L222B,W267W,W285B,L209B,4,8
267,419,KGZ,WFM,AlexandraSamaganova,Alexandra Samaganova,2281,L420B,L407W,W519B,L346B,L386W,L200W,L260B,W326W,L266B,W311W,W287W,4,6
268,4,RUS,GM,lachesisQ,Ian Nepomniachtchi,3084,W162W,W68B,W47W,L342B,D96W,U--,U--,U--,U--,U--,U--,3.5,23.25
269,464,UKR,IM,manipun1,manipun manipun,2298,U--,U--,U--,U--,W258W,W237W,D167B,W153W,L213B,L174W,L234W,3.5,16.75
270,252,ARG,FM,juancruzarias,Juan Cruz Arias,2664,W85W,D71W,L122B,W318B,W382W,L41B,L151B,U--,U--,U--,U--,3.5,15
271,399,RUS,WFM,DarZay,,2277,L467B,L365B,L194W,W306B,W117W,L207W,L203B,L246W,W286B,D244W,L236B,3.5,13.5
272,459,POL,FM,FMStan15,Stanisław Osiecki,2036,L404W,D278B,D287B,L163W,D408W,L242B,L117B,W277W,W234B,L167B,L220W,3.5,12.75
273,203,ARG,IM,ninguno46,Hernan Ramon Filgueira,2574,W286W,L26B,D242B,W455W,W128B,L88B,U--,U--,U--,U--,U--,3.5,12.5
274,446,DNK,FM,politeplayer,Jesper Lauridsen,2269,U--,L384B,D92W,W276B,L176W,L446B,L421B,W303W,L230W,L234B,W300B,3.5,11.75
274,434,AUT,CM,MIM06,,2216,L362B,D302B,W278W,W418W,L380B,L160W,L384B,W225B,L351W,L153W,L230B,3.5,11.75
276,367,USA,NM,eltrain1971,,2298,L127W,D232W,L59B,L274W,W299B,L133B,L235W,L236B,W297W,W293B,L226W,3.5,10.75
277,417,GBR,FM,kidagent,,2267,L369B,W227B,L427W,L312W,L178B,L291W,D461W,L272B,W303B,W300W,L229W,3.5,10.25
278,307,NOR,CM,VALPARAISO37,Francisco Silva Gonzalez,2494,L108B,D272W,L275B,L415W,L293W,L244B,W304W,W299B,L235W,L226B,W295B,3.5,9.75
279,265,ESP,FM,AquivaRubinstein,Mario Gavilán Díaz,2505,L3B,W390W,L40B,L129W,L228B,L288W,W499B,L256W,L281B,W299W,D244B,3.5,9
280,464,CZE,CM,Jakuboss22005,Jakub Ocelák,2498,U--,U--,U--,U--,D236B,L299W,L303B,L314W,W305W,W319B,W304W,3.5,8.75
281,439,ITA,NM,Badlyplayed,Paolo Ciuffoletti,2231,W27W,L77W,L370B,L373B,D225W,D408B,L245B,L209W,W279W,L248B,L262B,3,15.25
282,382,ESP,IM,jaldjald,,2316,L32W,L438B,W446B,W117W,L401W,L107B,W125B,L200W,U--,U--,U--,3,14
283,339,ESP,IM,FLYD,Lazaro Lorenzo De La Riva,2409,L41B,W144W,L81B,L80B,W499W,W388B,L169W,L183B,U--,U--,U--,3,10.5
283,474,USA,NM,CraiggoryC,Craig,2294,U--,U--,W167W,L192B,L440B,U--,W495W,L248W,W258B,L242W,U--,3,10.5
285,403,MDA,IM,Slovineanu,Veaceslav Slovineanu,2344,L159B,L147B,L177W,W316W,W212B,L193W,L205W,W295B,L196B,L266W,L255B,3,10
285,440,MEX,NM,DonBroca,Fernando Broca,2273,L273B,L193B,L440W,W167B,L287W,L229B,L209W,W305B,L271W,L295W,W315B,3,10
287,338,ITA,CM,Kostya0705,,2514,L240W,D318B,D272W,L149B,W286B,L387W,W256B,L191W,L246B,L247W,L267B,3,9.5
288,420,UZB,WFM,Maftuna2303,Maftuna Bobomurodova,2299,L183W,L207W,L441B,L490W,W315W,W279B,L208W,W291B,L197B,L209W,U--,3,8.5
289,424,UKR,FM,monkins,,2341,L120W,L312B,L145B,L210W,L326B,W305W,W297B,L134W,L206B,L294W,W299B,3,8
290,436,FIN,CM,JiiHart,Jarmo Hartikainen,2098,L191B,L480W,L437B,L419W,W316B,L199B,L171W,W304B,L204W,W297B,L258B,3,7.5
291,474,IRN,FM,MohMoh75,Mohammad Mohammadian,1869,L181B,L429B,U--,L390W,BYE,W277B,L199W,L288W,L254B,W301W,L264B,3,6
292,381,TKM,WFM,Jojo_898,Jemal Ovezdurdyeva,2357,W512B,L348W,L99W,W488B,L173B,W231W,L194W,L210B,L117B,L261W,L254B,3,5.5
293,470,USA,FM,AungTZ,Aung Zin,2139,L119B,L163B,W526W,L145W,W278B,L386B,W460W,L228B,L241B,L276W,L256W,3,5
293,136,USA,NM,bennyficial,Ben Johnson,2115,U--,L416B,L223B,L436W,L264B,L258B,L206W,W500B,W327W,W289B,L265W,3,5
295,473,COL,FM,maurovargas01,mauro vargas,1868,L34W,L111B,L445B,L150B,L301W,BYE,W498B,L285W,L247W,W286B,L278W,3,4
296,463,LTU,FM,Suduvasachmatai,Suduva sachmatai,2113,L418W,W514W,L364B,L208W,L223W,L222B,L254B,W327W,L264B,L258W,W311B,3,3
297,462,SLV,FM,marvinguevara,Marvin Guevara,2177,L308B,L135B,L374W,W530B,L174W,L234B,L289W,W499W,L276B,L290W,W320B,3,2.5
298,171,GIB,CM,zimmm36,,2622,W456W,D31B,L21W,W384W,L87B,U--,U--,U--,U--,U--,U--,2.5,9
299,453,CYP,WFM,Larina_Maria,Maria Larina,2135,L126B,L214B,D248W,L363B,L276W,W280B,L390W,L278W,W314B,L279B,L289W,2.5,7.5
300,250,ARE,CM,CMButgood,,2118,U--,W329W,L438W,L133B,L230W,D390B,W226B,L174W,L220B,L277B,L274W,2.5,6.75
301,443,BRA,NM,scoopbh,,2234,U--,U--,U--,U--,W295B,L444W,L258W,L206B,W326W,L291B,D305B,2.5,5.25
302,289,POL,CM,Jadeit90,Michał Walentukiewicz,2484,L342B,D275W,W461B,W454W,L168B,U--,U--,U--,U--,U--,U--,2.5,4.75
302,465,KAZ,WIM,DKmirl,,2242,L463W,L140B,L143B,D506W,L203B,L186B,W280W,L274B,L277W,L304W,W327B,2.5,4.75
304,468,SRB,FM,mmDarko,,2097,L462B,L225W,W515B,L204W,L374W,U--,L278B,L290W,D319W,W303B,L280B,2.5,3.25
304,469,ROU,NM,zurzan,IULIAN NECULA,2044,L309W,L91B,L230B,L228W,L498B,L289B,W501W,L286W,L280B,W327B,D301W,2.5,3.25
304,459,POL,CM,FischerKasparow,,2123,U--,U--,U--,L271W,L494B,L327W,L497B,L450W,W500B,D320W,W319W,2.5,3.25
307,106,UZB,FM,BegmuratovKh2010,Khumoyun Begmuratov,2939,W213W,W221B,L44W,L181B,L407W,U--,U--,U--,U--,U--,U--,2,9.5
308,223,DEU,FM,Giorno,Jens Hirneise,2473,W297W,L353W,W180B,L249W,U--,U--,U--,U--,U--,U--,U--,2,8
309,230,INT,FM,x-3738459472,,2585,W305B,D22W,L71B,D431W,L253W,U--,U--,U--,U--,U--,U--,2,7.5
309,437,IND,WIM,Shivagami,Mounika Akshaya Bommini,2272,L190W,L192B,W419B,W196W,L187B,L135W,U--,U--,U--,U--,U--,2,7.5
311,449,ESP,CM,NowInChess,Gerardo Fernandez,2246,L211B,L124B,L408W,L174B,W209W,L445W,W449B,L237W,L265W,L267B,L296W,2,7
312,281,POL,IM,BetonCarlsen,Dominik Orzech,2416,L28B,W289W,L68W,W277B,U--,U--,U--,U--,U--,U--,U--,2,6.5
313,240,ARM,IM,Druid24,Vahe Danielyan,2672,L33W,W444B,W411W,L79W,U--,U--,U--,U--,U--,U--,U--,2,5
314,408,USA,NM,rrgchessmaster05,Rohit Gundam,2477,U--,U--,U--,U--,U--,U--,U--,W280B,L299W,W326B,U--,2,4.5
315,480,RUS,FM,igorknyazev,Игорь Князев,2094,U--,U--,L263W,L229W,L288B,L209B,W500W,L448B,L450B,W321W,L286W,2,2.5
316,472,LKA,WCM,SpongeBob_03,Niklesha Tharushi,2001,L75B,L130W,L175W,L285B,L290W,L496B,L319B,L501W,L320B,W330W,W326W,2,1.5
317,16,ASM,GM,rhinobritos,,3027,D138W,W157B,L105W,U--,U--,U--,U--,U--,U--,U--,U--,1.5,8.5
318,88,GEO,FM,Bikuzhin_Maxim,Maxim Bikuzhin,2797,L470B,D287W,W199B,L270W,U--,U--,U--,U--,U--,U--,U--,1.5,6.5
319,475,USA,NM,KSho99,Sho Glashausser,2221,U--,U--,U--,L444B,L234W,L448B,W316W,L449W,D304B,L280W,L306B,1.5,3.25
319,366,CAN,NM,ItalianMachine,Christopher Pace,2334,U--,U--,U--,U--,U--,U--,U--,U--,W316W,D306B,L297W,1.5,3.25
321,366,NLD,CM,TurboSteen,Franck Steenbekkers,2060,U--,U--,U--,U--,U--,U--,U--,U--,BYE,L315B,D330B,1.5,0.25
322,287,CZE,FM,Slovak_fighter2000,Marek Karas,2457,W37B,L72B,L32W,L265B,U--,U--,U--,U--,U--,U--,U--,1,7.5
323,1,DOM,CM,DACF2905,Darvi Abraham Crispin Ferreras,2312,U--,D134W,D233B,L442W,U--,U--,U--,U--,U--,U--,U--,1,5.25
324,194,IRN,FM,artin10862,Artin Ashraf,2802,W226B,L342W,L115B,U--,U--,U--,U--,U--,U--,U--,U--,1,4.5
325,190,IND,GM,swayamsm,Swayams Mishra,2552,W247B,L15B,L429W,U--,U--,U--,U--,U--,U--,U--,U--,1,4
326,456,GBR,NM,Better_Chess_Faster,,2014,L95B,L104W,L489B,L237W,W289W,L443B,L264W,L267B,L301B,L314W,L316B,1,3
327,425,POL,WCM,tarno17,Aleksandra Tarnowska,2100,L164B,L195W,L205B,L171W,U--,W306B,L266W,L296B,L294B,L305W,L303W,1,2.5
328,362,USA,NM,Real_taiatai,,2331,L151B,W478W,L190W,L73B,U--,U--,U--,U--,U--,U--,U--,1,1
329,320,POL,FM,kreonx,Pawel‚ Dudzinski,2476,L74W,L300B,D247W,L421B,U--,U--,U--,U--,U--,U--,U--,0.5,2
330,368,SRB,CM,HouseOfDurin,,2285,U--,U--,U--,U--,U--,U--,U--,U--,U--,L316B,D321W,0.5,0.75
331,89,USA,GM,TimurGareyev,Timur Gareyev,2773,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
331,429,IDN,WFM,regitadesyari,rdesyari,2218,L81B,L351B,L182W,U--,U--,U--,U--,U--,U--,U--,U--,0,0
331,268,ESP,FM,Pingah9,,2609,L31W,L94B,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
331,376,IDN,FM,RianKapriaga,Rian Kapriaga,2400,U--,U--,L472B,U--,U--,U--,U--,U--,U--,U--,U--,0,0
331,361,ESP,FM,enfanterrible,José Miguel Ortega Ruiz,2354,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
331,454,VEN,CM,gemarin,GERARDO MARIN,2165,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
331,256,SRB,FM,Ivan11Martic,Ivan Martic,2626,L367W,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
331,409,RUS,FM,Arteler,,2296,L371B,L152B,L346W,U--,U--,U--,U--,U--,U--,U--,U--,0,0
331,390,INT,NM,Glaive_64,Yuriy Shtompel,2325,L486W,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
331,445,COL,CM,ajedrez-facil,Andres Camilo Rodriguez,2221,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
341,39,AZE,GM,AbasovN,Nijat Abasov,2937,W207B,W179W,W348B,W398W,D11W,L2B,W41W,W347B,W22W,L17W,U--,7.5,37.75
342,53,USA,GM,penguingm1,Andrew Tang,2873,W302W,W324B,W77W,W268W,D23B,D39B,L18W,W69B,W57W,L16B,U--,7,31
343,86,USA,GM,BlueWizzard,Denes Boros,2903,W130B,D119W,W418B,W168W,W375W,W5B,L35B,L10W,W173B,L36W,U--,6.5,30.5
